param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
rolling_friction,1e-06,50.0,1,1871060563,0.0,flat,False,True,0.8286877515982197,0.2857543088766554
rolling_friction,1e-06,10.0,4,1460394976,0.0,flat,False,True,0.26259520679733706,0.09054998112769823
rolling_friction,1e-06,30.0,4,1021339373,0.0,flat,False,True,0.45978085671552776,0.15854512299702883
rolling_friction,1e-06,50.0,0,203522433,0.0,flat,False,True,0.827138587231475,0.2852202024850495
rolling_friction,1e-06,50.0,2,1490453932,0.0,flat,False,True,0.8379983105046471,0.28896484585802223
rolling_friction,1e-06,30.0,3,1501284891,0.0,flat,False,True,0.48651581114929476,0.167763984250062
rolling_friction,1e-06,30.0,1,214353392,0.0,flat,False,True,0.47489807776983894,0.16375786659579264
rolling_friction,1e-06,30.0,2,1881891522,0.0,flat,False,True,0.44528093152127013,0.15354514879206266
rolling_friction,1e-06,50.0,3,1109847301,0.0,flat,False,True,0.812281029621119,0.2800969067575208
rolling_friction,1e-06,50.0,4,629901783,0.0,flat,False,True,0.8483610811405994,0.292538212652515
rolling_friction,5.623413251903491e-06,10.0,0,1930650511,0.0,flat,False,True,0.27037152952456006,0.09323147390072457
rolling_friction,5.623413251903491e-06,10.0,1,1450704993,0.0,flat,False,True,0.27773793112543615,0.09577161114807853
rolling_friction,5.623413251903491e-06,10.0,2,1070098362,0.0,flat,False,True,0.2740445521951496,0.09449803038250179
rolling_friction,5.623413251903491e-06,50.0,1,620211800,0.0,flat,False,True,0.7969901049853543,0.2748241741245496
rolling_friction,5.623413251903491e-06,30.0,4,1917974258,0.0,flat,False,True,0.47453109960004136,0.16363132234449984
rolling_friction,5.623413251903491e-06,50.0,3,2006482186,0.0,flat,False,True,0.793682968825815,0.27368378234523516
rolling_friction,5.623413251903491e-06,30.0,1,1110988277,0.0,flat,False,True,0.4765578769761077,0.16433021118105626
rolling_friction,5.623413251903491e-06,10.0,3,689491731,0.0,flat,False,True,0.26222824433578323,0.09042344217406244
rolling_friction,5.623413251903491e-06,50.0,0,1100157318,0.0,flat,False,True,0.8579468705579537,0.29584365762238785
rolling_friction,5.623413251903491e-06,50.0,2,239605169,0.0,flat,False,True,0.7478046616590918,0.25786367642581903
rolling_friction,5.623413251903491e-06,30.0,2,631042759,0.0,flat,False,True,0.4726992886893865,0.16299975471214348
rolling_friction,5.623413251903491e-06,10.0,4,209546213,0.0,flat,False,True,0.26989299425700997,0.09306654973538259
rolling_friction,5.623413251903491e-06,30.0,0,1491594908,0.0,flat,False,True,0.4688845494830263,0.16168423834825504
rolling_friction,5.623413251903491e-06,30.0,3,250436128,0.0,flat,False,True,0.4678078339065377,0.1613130195184374
rolling_friction,5.623413251903491e-06,50.0,4,1526536668,0.0,flat,False,True,0.8093548122277111,0.2790877756419599
rolling_friction,3.1622776601683795e-05,10.0,0,560356658,0.0,flat,False,True,0.2633983593851217,0.09082694961771995
rolling_friction,3.1622776601683795e-05,10.0,1,80411140,0.0,flat,False,True,0.26037640916759536,0.0897849686710269
rolling_friction,3.1622776601683795e-05,10.0,2,1847288157,0.0,flat,False,True,0.2700016673816314,0.0931039856163627
rolling_friction,3.1622776601683795e-05,10.0,3,1367342639,0.0,flat,False,True,0.2686920998875767,0.09265237757468903
rolling_friction,3.1622776601683795e-05,30.0,3,975905049,0.0,flat,False,True,0.4546075485258265,0.15676115286304193
rolling_friction,3.1622776601683795e-05,30.0,1,1836457198,0.0,flat,False,True,0.4764285079875444,0.1642856924020158
rolling_friction,3.1622776601683795e-05,10.0,4,986736008,0.0,flat,False,True,0.2815925201809922,0.09710086902033459
rolling_friction,3.1622776601683795e-05,50.0,0,972687376,0.0,flat,False,True,0.7780599958474265,0.2682964818606718
rolling_friction,3.1622776601683795e-05,30.0,2,1455850567,0.0,flat,False,True,0.45580387753840057,0.1571736816360505
rolling_friction,3.1622776601683795e-05,30.0,0,69580181,0.0,flat,False,True,0.4551129848016012,0.1569355119930929
rolling_friction,3.1622776601683795e-05,30.0,4,595298418,0.0,flat,False,True,0.49586884146832594,0.1709892556711486
rolling_friction,3.1622776601683795e-05,50.0,1,592080745,0.0,flat,False,True,0.8488572167709739,0.2927093147022633
rolling_friction,3.1622776601683795e-05,50.0,3,1879012244,0.0,flat,False,True,0.7815582335019154,0.26950283913095624
rolling_friction,3.1622776601683795e-05,50.0,2,211474114,0.0,flat,False,True,0.8219016792253895,0.2834143013339388
rolling_friction,3.1622776601683795e-05,50.0,4,1498405613,0.0,flat,False,True,0.7632674341945742,0.2631956669561487
rolling_friction,0.00017782794100389227,10.0,0,1627927430,0.0,flat,False,True,0.245711353315962,0.08472804175377646
rolling_friction,0.00017782794100389227,10.0,1,1247320799,0.0,flat,False,True,0.2408670037354705,0.08305758749447746
rolling_friction,0.00017782794100389227,10.0,2,866714168,0.0,flat,False,True,0.24684660534597566,0.08511950796882202
rolling_friction,0.00017782794100389227,10.0,3,386768650,0.0,flat,False,True,0.2511013904302784,0.08658667523455202
