id,cost,avg_velocity,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width
08d9168a,0.009592619569025643,0.3079419193656406,0.8,0.0029249475800590926,1e-05,0.001,2.0,0.9076115976240829,0.9717235550717443,0.0057092541117359525
f2cb2670,0.010015969937302064,0.3100798178320787,0.0014183574215662256,0.002408980140969838,0.0017216726215719086,0.001,1.8809310999593165,0.9169138662599398,0.9796473777211245,0.0038445852336412077
5dff82de,0.010469894006736088,0.31232250000237527,0.0013469586629799486,0.0024340878906032796,0.00037049438704134116,0.001,1.9412101558893406,0.9130460526480733,0.9778203607502579,0.0034832336303116758
a0aff66e,0.011030244016878656,0.3150249685402412,0.8,0.1,0.00019282565147548953,0.0011297194356124167,1.9880874391486525,0.9472316667959588,0.9715387631615399,0.00094404561667688
4c847f14,0.011757239757853961,0.3184308063137684,0.0010364396150094252,0.0025230349896519276,1e-05,0.0010802268989701827,1.2447024336223418,0.8,0.9712071097153256,0.0005588845349811188
4d26adf4,0.011866790601349299,0.31893479977192457,0.011243719752654199,0.002833719817418446,0.035444343780252546,0.0010840483101938045,2.0,0.8404160916492168,0.980745349166416,0.00842760922595155
fd69dd56,0.03209947566246336,0.3891632653823416,0.00016576690778879045,0.002329352681090951,0.06105053560852131,0.0030764174983845326,1.328144140391639,0.9140618252212056,0.9787582694924447,0.003665672511460635
4688c4bd,0.03260041474591573,0.39055584938161303,0.00043207952262019965,0.0018534896064420158,0.0018704270384188757,0.0027843403993702094,1.6392696848473163,0.9134585962819759,0.9793904299469022,0.0037121614693998895
26ec9496,0.03593448488724431,0.3995639335085773,0.00024462521758115876,0.0021961279181385556,2.041840016450896e-05,0.00293952271549003,1.7798651624164954,0.915532260646586,0.9782366208519248,0.0037000781391837217
778cdbf2,0.03697679231473145,0.40229350564886857,0.009647872171347532,0.00217229624691114,0.015119425657241272,0.0028961176555582736,1.611718157971974,0.9152304511728564,0.9768493037675581,0.004023264202526753
0b8d702a,0.037097261121264484,0.40260649293641293,0.00023622619427109031,0.002145583643792381,0.0009613422837840113,0.002853449360262405,1.5234551954131368,0.9149273768814987,0.9782767666816825,0.0037024106391665168
0ed7fbb9,0.039227799224026666,0.4080600899323906,0.15291566750924504,1e-05,0.012476631487116648,0.0031588261183179457,1.2269840576632498,0.8771361335714245,0.95,0.0001
452eb450,0.03985627043359266,0.409640352718564,0.40033649328263565,0.0006292932680736049,1e-05,0.0030338068335105457,1.6879418708811793,0.9525857805106184,0.9527737623746426,0.00046880380302240427
5fd42fbe,0.04059192537459283,0.4114743789532377,0.011633058799966204,4.304612509697335e-05,0.0003005216243712964,0.0069615129598842645,0.36419588794820534,0.9102784213264894,0.9609670604265618,0.008948541371512589
3df5e501,0.04127113034454644,0.413152972768174,0.004892698971654769,1e-05,0.009339870273537944,0.003165081794764864,1.2685811080660903,0.8660759329975339,0.950782673547373,0.0006618851524787371
884ec770,0.041358736499613434,0.41336847469461296,0.05856822268899325,1e-05,3.036373550276989e-05,0.0067874242068727865,0.4111059993636371,0.8,0.9560664758512402,0.005666179712931131
bdebf1ed,0.042619281296774586,0.4164443782154762,1.0573862943339783e-05,0.006753361284602044,1.8455592403118356e-05,0.006914626607822937,0.36332649389612603,0.8154226425524392,0.9576663249494091,0.01
2348d648,0.042853288013663005,0.4170103572618119,0.023294898867986347,1e-05,2.918903070018158e-05,0.003178244868182249,1.644856408889905,0.9013521101248108,0.9520803303551161,0.00012797581748973748
4b3fd0dd,0.04395987717191903,0.4196661087823185,1e-05,0.1,1.0655708060143666e-05,0.00320092453477108,1.315292898738284,0.8589449787968816,0.9779875859758093,0.005817519074403228
3dc2306d,0.047781157661111726,0.42858901541731625,0.05425532809707874,0.00028797846996221236,0.04301329427037319,0.00678181536143812,0.4120377998264543,0.9016023696026557,0.9597203536005783,0.007831959540847394
ef2dc13d,0.049539531042755124,0.43257477629496816,0.04317936946717119,5.219512843374404e-05,0.00031722911478588667,0.006776069320948741,0.4280765046248135,0.9005128023603144,0.9602044627898674,0.00043652573882520647
4a67d601,0.049697914080448866,0.4329302897330214,6.789159403055286e-05,0.00016860944149941327,0.030444385496870903,0.004756640141782814,0.8169452551165555,0.9307302433241607,0.9778958781001051,0.001405443194410236
