param_name,param_value,ctrl_freq,trial,rng_seed,jitter_y,crash,success,max_x,vx_m_s
sliding_friction,2.0,10.0,2,146968628,-5.1983870338400545e-05,False,True,0.4325866021885821,0.08209814912701378
sliding_friction,2.0,10.0,0,1007520777,0.00242447272569672,False,True,0.4095788558200086,0.07409619855944151
sliding_friction,2.0,10.0,1,527575259,-0.002851396080851522,False,True,0.4127627649199325,0.07643906566606906
sliding_friction,0.5318295896944989,50.0,3,699376616,-0.0016810847782193908,False,False,0.15129572464022065,0.0
sliding_friction,2.0,10.0,3,1814506758,-0.0009012032842704862,False,True,0.4358183160202489,0.08256342340724919
sliding_friction,2.0,10.0,4,1433900127,0.0013513938360868684,False,True,0.4481829619071962,0.08785385887056717
sliding_friction,2.0,10.0,5,953954609,-0.0007746347358009017,False,True,0.4498683935456557,0.08739801179707671
sliding_friction,2.0,10.0,6,573347978,0.0028899554537754673,False,True,0.4385574579163787,0.08386609980091358
sliding_friction,0.5318295896944989,50.0,2,1179322134,0.0003298969245193054,False,False,0.15319606078229706,0.0
sliding_friction,0.5318295896944989,50.0,9,364542704,0.002414692360832943,False,False,0.13833837222604065,0.0
sliding_friction,0.5318295896944989,50.0,7,1225094853,0.001819028730264705,False,False,0.1533080011562502,0.0
sliding_friction,2.0,10.0,7,192741347,-0.000792513277976747,False,True,0.4495397275896388,0.08733091779136162
sliding_friction,0.5318295896944989,50.0,8,745149335,-0.0013991920591072925,False,False,0.15332461660382915,0.0
sliding_friction,2.0,10.0,8,1860279477,0.002463710910641628,False,True,0.3470037719097611,0.06272306870851317
sliding_friction,2.0,10.0,9,1479672846,0.0006656128660558931,False,True,0.4173157807893827,0.07867284447701181
sliding_friction,2.0,30.0,4,189523674,0.0022601444461919267,False,True,0.6909962362969314,0.12748789503687435
sliding_friction,2.0,30.0,6,1476455173,0.00043580309984340374,False,True,0.7293235954730871,0.13287088860778223
sliding_friction,2.0,30.0,8,615903024,-4.226173734294845e-05,False,True,0.7287237974643843,0.13051965579103603
sliding_friction,2.0,30.0,3,570130305,0.0022484697550950797,False,True,0.29328386656819744,0.05392154418231329
sliding_friction,2.0,30.0,0,1910627972,5.407599628772094e-05,False,False,0.11590053810153521,0.0
sliding_friction,2.0,50.0,2,559299346,-0.002643879454388736,False,True,0.34194192035112847,0.04878397569035287
sliding_friction,2.0,50.0,6,1085017583,-0.002607068195616165,False,True,0.6781218183230284,0.06938783596210184
sliding_friction,2.0,30.0,1,1430682454,-0.002723432394751651,False,False,0.1159723370978076,0.0
sliding_friction,2.0,30.0,2,1050075823,0.0009180344858416185,False,False,0.15059309492167278,0.0
sliding_friction,2.0,50.0,7,605072065,0.0005264277206468069,False,True,0.6400439731116878,0.0659095725215485
sliding_friction,2.0,50.0,8,224465434,-0.0004961978824027796,False,True,0.6864935576248226,0.0877626235858482
sliding_friction,2.0,30.0,5,1857061804,-0.0015671849762251419,False,False,0.13941327056665306,0.0
sliding_friction,2.0,50.0,0,1419851495,0.0016714124805802333,False,False,0.07971319659157498,0.0
sliding_friction,2.0,30.0,9,235296393,-0.000907008050207719,False,False,0.1462285584206619,0.0
torsional_friction,1e-06,10.0,0,1215268323,0.0023908911929562196,False,True,0.3067708087788773,0.0681813576873488
sliding_friction,2.0,50.0,5,1465624214,-0.0004804054797745718,False,False,0.055375610492485655,0.0
sliding_friction,2.0,30.0,7,1095848542,0.0019879738945232962,False,False,0.15137244064705532,0.0
sliding_friction,2.0,50.0,3,178692715,3.7031384327558797e-05,False,False,0.06581792526105157,0.0
